recipe_id,recipe_title,style,style_group,year,malt_name,malt_name_normalized,amount_lb,color_L,malt_type,pct_of_grist
40,Surly Coffee Bender,BROWN ALE,BROWN_ALE,2020.0,Simpsons Medium Crystal malt,Simpsons Medium Crystal,0.6,,crystal,5.02092050209205
40,Surly Coffee Bender,BROWN ALE,BROWN_ALE,2020.0,Dingemans Special B malt,Dingemans Special B,0.6,,specialty,5.02092050209205
40,Surly Coffee Bender,BROWN ALE,BROWN_ALE,2020.0,flaked oats,flaked oats,0.35,,adjunct,2.928870292887029
40,Surly Coffee Bender,BROWN ALE,BROWN_ALE,2020.0,Simpsons Golden Naked Oats,Simpsons Golden Naked Oats,0.35,,adjunct,2.928870292887029
40,Surly Coffee Bender,BROWN ALE,BROWN_ALE,2020.0,Simpsons Chocolate malt,Simpsons Chocolate,0.25,,roast,2.0920502092050213
41,Avocado Saison,BELGIAN ALE,BELGIAN,2019.0,Maris Otter pale malt,Maris Otter pale,9.0,,base,40.0
41,Avocado Saison,BELGIAN ALE,BELGIAN,2019.0,flaked unmalted wheat,flaked unmalted wheat,4.0,,wheat,17.77777777777778
41,Avocado Saison,BELGIAN ALE,BELGIAN,2019.0,floor-malted wheat,floor-malted wheat,4.0,,wheat,17.77777777777778
41,Avocado Saison,BELGIAN ALE,BELGIAN,2019.0,Vienna malt,Vienna,3.5,,base,15.555555555555555
41,Avocado Saison,BELGIAN ALE,BELGIAN,2019.0,Golden Naked Oats,Golden Naked Oats,1.75,,adjunct,7.777777777777778
41,Avocado Saison,BELGIAN ALE,BELGIAN,2019.0,Cara Bohemian malt,Cara Bohemian,0.25,,crystal,1.1111111111111112
42,Saison Tropicale,BELGIAN ALE,BELGIAN,2012.0,Pilsen malt,Pilsen,9.7,,specialty,87.151841868823
42,Saison Tropicale,BELGIAN ALE,BELGIAN,2012.0,White wheat malt,White wheat,1.1,,wheat,9.883198562443846
42,Saison Tropicale,BELGIAN ALE,BELGIAN,2012.0,Rolled oats,Rolled oats,0.33,,adjunct,2.964959568733154
43,Monroe Weiss,BERLINER WEISSE,SOUR,2018.0,Pilsner malt,Pilsner,2.5,,base,35.02626970227671
43,Monroe Weiss,BERLINER WEISSE,SOUR,2018.0,white wheat malt,white wheat,4.2,,wheat,58.844133099824866
43,Monroe Weiss,BERLINER WEISSE,SOUR,2018.0,Weyermann acidulated malt,Weyermann acidulated,0.4375,,specialty,6.129597197898424
44,Cariño Sour,BERLINER WEISSE,SOUR,2016.0,2-row malt,2-row,1.5,,base,32.25806451612903
44,Cariño Sour,BERLINER WEISSE,SOUR,2016.0,wheat malt,wheat,1.0,,wheat,21.50537634408602
44,Cariño Sour,BERLINER WEISSE,SOUR,2016.0,rye malt,rye,0.25,,specialty,5.376344086021505
44,Cariño Sour,BERLINER WEISSE,SOUR,2016.0,unmilled pale 2-row malt,unmilled pale 2-row,0.5,,base,10.75268817204301
44,Cariño Sour,BERLINER WEISSE,SOUR,2016.0,wheat malt extract syrup,wheat malt extract syrup,1.4,,wheat,30.107526881720425
45,Golden Goblet Gruit Ale,HISTORICAL BEER,OTHER,2011.0,Pilsner two-row malt,Pilsner two-row,16.0,,base,99.80506822612085
45,Golden Goblet Gruit Ale,HISTORICAL BEER,OTHER,2011.0,Belgian Caramel Pils malt,Belgian Caramel Pils,0.03125,,crystal,0.1949317738791423
46,Dubious Dubbel,BELGIAN ALE,BELGIAN,2012.0,Northern Brewer Pilsen LME,Northern Brewer Pilsen LME,6.0,,specialty,59.25925925925925
46,Dubious Dubbel,BELGIAN ALE,BELGIAN,2012.0,Northern Brewer Munich LME,Northern Brewer Munich LME,1.5,,base,14.814814814814813
46,Dubious Dubbel,BELGIAN ALE,BELGIAN,2012.0,D2 Dark Candi Syrup,D2 Dark Candi Syrup,0.75,,specialty,7.4074074074074066
46,Dubious Dubbel,BELGIAN ALE,BELGIAN,2012.0,CaraMunich\u00ae malt,CaraMunich\u00ae,0.75,,base,7.4074074074074066
46,Dubious Dubbel,BELGIAN ALE,BELGIAN,2012.0,Aromatic malt,Aromatic,0.75,,specialty,7.4074074074074066
46,Dubious Dubbel,BELGIAN ALE,BELGIAN,2012.0,Special B malt,Special B,0.375,,specialty,3.7037037037037033
47,Mild Ale #3,AMBER ALE,AMBER_ALE,2013.0,Maris Otter pale malt,Maris Otter pale,6.75,,base,82.28571428571428
47,Mild Ale #3,AMBER ALE,AMBER_ALE,2013.0,60\u00b0 L British crystal malt,60\u00b0 L British crystal,0.5625,60.0,crystal,6.857142857142858
47,Mild Ale #3,AMBER ALE,AMBER_ALE,2013.0,120\u00b0 L British crystal malt,120\u00b0 L British crystal,0.5625,120.0,crystal,6.857142857142858
47,Mild Ale #3,AMBER ALE,AMBER_ALE,2013.0,British chocolate malt,British chocolate,0.25,,roast,3.0476190476190474
47,Mild Ale #3,AMBER ALE,AMBER_ALE,2013.0,debittered black malt,debittered black,0.078125,,roast,0.9523809523809524
48,Quarantine American IPA,AMERICAN IPA,IPA,,Base Malt,Base,10.0,,specialty,86.95652173913044
48,Quarantine American IPA,AMERICAN IPA,IPA,,Munich Malt,Munich,1.0,10.0,base,8.695652173913043
48,Quarantine American IPA,AMERICAN IPA,IPA,,Crystal Malt 40\u00b0L,Crystal Malt 40\u00b0L,0.5,40.0,crystal,4.3478260869565215
49,Solstice American Stout,AMERICAN STOUT,STOUT,2020.0,Malting Company of Ireland Stout Malt,Malting Company of Ireland Stout,10.0,,specialty,80.0
49,Solstice American Stout,AMERICAN STOUT,STOUT,2020.0,UK roasted barley,UK roasted barley,1.0,550.0,roast,8.0
49,Solstice American Stout,AMERICAN STOUT,STOUT,2020.0,coffee malt,coffee,1.0,,specialty,8.0
49,Solstice American Stout,AMERICAN STOUT,STOUT,2020.0,flaked barley,flaked barley,0.5,,adjunct,4.0
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,pale malt,pale,10.0,,base,71.42857142857143
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,rye malt,rye,3.0,,specialty,21.428571428571427
50,One-Ply Rye IPA,AMERICAN IPA,IPA,2020.0,caramel rye malt,caramel rye,1.0,40.0,crystal,7.142857142857142
51,Tim’s Sweet Stout,STOUT,STOUT,2019.0,UK pale malt,UK pale,10.0,,base,81.63265306122449
51,Tim’s Sweet Stout,STOUT,STOUT,2019.0,black patent malt,black patent,1.0,500.0,roast,8.16326530612245
51,Tim’s Sweet Stout,STOUT,STOUT,2019.0,caramel malt,caramel,0.75,80.0,crystal,6.122448979591836
51,Tim’s Sweet Stout,STOUT,STOUT,2019.0,pale chocolate malt,pale chocolate,0.5,200.0,base,4.081632653061225
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Simpsons Maris Otter malt,Simpsons Maris Otter,8.5,,base,68.54838709677419
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Weyermann Pilsner malt,Weyermann Pilsner,2.5,,base,20.161290322580644
52,Pangaea Proxima Polar IPA,AMERICAN IPA,IPA,2020.0,Weyermann Carafoam malt,Weyermann Carafoam,1.4,,crystal,11.29032258064516
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,pale ale malt,pale ale,8.0,,base,80.0
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,crystal 80L,crystal 80L,1.0,,crystal,10.0
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,chocolate malt,chocolate,0.5,,roast,5.0
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,roasted barley,roasted barley,0.25,,roast,2.5
53,Espresso Stout,COFFEE BEER,OTHER,2010.0,black patent malt,black patent,0.25,,roast,2.5
54,Easy Amber Ale,SPECIALTY IPA,IPA,,Pilsner dry malt extract,Pilsner dry malt extract,2.0,,base,41.02564102564102
54,Easy Amber Ale,SPECIALTY IPA,IPA,,Pale dry malt extract,Pale dry malt extract,1.5,,base,30.76923076923077
54,Easy Amber Ale,SPECIALTY IPA,IPA,,Crystal 40 malt,Crystal 40,0.6875,,crystal,14.102564102564102
54,Easy Amber Ale,SPECIALTY IPA,IPA,,Crystal 80 malt,Crystal 80,0.6875,,crystal,14.102564102564102
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,pale two-row malt,pale two-row,10.0,,base,79.05138339920948
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,dextrin malt,dextrin,1.4,,specialty,11.067193675889326
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,120\u00b0 L crystal malt,120\u00b0 L crystal,0.5375,244.0,crystal,4.24901185770751
55,Tuxedo Speedo Black IPA,IPA,IPA,2013.0,black patent malt,black patent,0.7125,,roast,5.632411067193676
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,pale 2-row malt,pale 2-row,12.0,,base,97.95918367346938
56,Stone-Faced IPA,AMERICAN IPA,IPA,2017.0,crystal 40\u00b0 L malt,crystal 40\u00b0 L,0.25,40.0,crystal,2.0408163265306123
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,six-row pale malt,six-row pale,10.0,,base,81.63265306122449
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,flaked maize,flaked maize,2.0,,adjunct,16.3265306122449
57,Jack’s Classic American Pilsner,AMERICAN PILSNER,LAGER,2020.0,acid malt,acid,0.25,,specialty,2.0408163265306123
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,Weyermann Pilsner malt,Weyermann Pilsner,6.6,,base,50.0
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,flaked soft red wheat,flaked soft red wheat,3.3,,wheat,25.0
58,Double White IPA,IMPERIAL / DOUBLE IPA,IPA,2020.0,wheat malt,wheat,3.3,,wheat,25.0
59,Toto Stout,STOUT,STOUT,2020.0,pale malt,pale,7.0,,base,58.972198820556024
59,Toto Stout,STOUT,STOUT,2020.0,rolled oats,rolled oats,1.37,,adjunct,11.541701769165964
59,Toto Stout,STOUT,STOUT,2020.0,Munich 10\u00b0 L malt,Munich 10\u00b0 L,1.0,,base,8.424599831508003
59,Toto Stout,STOUT,STOUT,2020.0,roasted barley 600\u00b0 L,roasted barley 600\u00b0 L,1.0,,roast,8.424599831508003
59,Toto Stout,STOUT,STOUT,2020.0,crystal malt 60\u00b0 L,crystal malt 60\u00b0 L,0.75,60.0,crystal,6.3184498736310015
59,Toto Stout,STOUT,STOUT,2020.0,chocolate malt,chocolate,0.75,,roast,6.3184498736310015
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Rahr 2-row malt,Rahr 2-row,15.9,,base,94.43207126948776
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Crisp Extra Dark Crystal malt,Crisp Extra Dark Crystal,0.6875,,crystal,4.083147735708984
60,Atahsaia Barleywine,BARLEYWINE,STRONG_ALE,2015.0,Simpsons Dark Crystal malt,Simpsons Dark Crystal,0.25,,crystal,1.4847809948032666
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,2-row pale malt,2-row pale,7.5,,base,80.0
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,brown malt,brown,0.75,,specialty,8.0
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,chocolate malt,chocolate,0.5,,roast,5.333333333333334
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,crystal 55\u00b0 L,crystal 55\u00b0 L,0.5,55.0,crystal,5.333333333333334
61,Thames Porter,AMERICAN PORTER,PORTER,2014.0,crystal 150\u00b0 L,crystal 150\u00b0 L,0.125,,crystal,1.3333333333333335
62,Bruce Stott’s Dortmunder Export,HELLES,OTHER,2007.0,Moravian Pilsner malt,Moravian Pilsner,11.0,,base,100.0
63,WTG? Stout,STOUT,STOUT,2020.0,Golden Light DME,Golden Light DME,1.2,,specialty,39.42505133470225
63,WTG? Stout,STOUT,STOUT,2020.0,Pale Ale DME,Pale Ale DME,0.75,,base,24.64065708418891
63,WTG? Stout,STOUT,STOUT,2020.0,Munich DME,Munich DME,0.09375,,base,3.0800821355236137
63,WTG? Stout,STOUT,STOUT,2020.0,Roast Barley,Roast Barley,0.5,,roast,16.427104722792606
63,WTG? Stout,STOUT,STOUT,2020.0,Briess Blackprinz Malt,Briess Blackprinz,0.25,,roast,8.213552361396303
63,WTG? Stout,STOUT,STOUT,2020.0,Weyermann Carafa II Malt,Weyermann Carafa II,0.25,,crystal,8.213552361396303
64,Piwo Jopejskie,FARMHOUSE BEER,BELGIAN,2020.0,Pilsner malt,Pilsner,19.841579999999997,,base,100.0
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,Pilsner malt,Pilsner,8.0,,base,66.66666666666666
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,soft red wheat flakes,soft red wheat flakes,3.0,,wheat,25.0
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,honey malt or Brumalt,honey malt or Bru,0.5,,adjunct,4.166666666666666
65,Little Red Bird Braggot,BRAGGOT,OTHER,2020.0,oats,oats,0.5,,adjunct,4.166666666666666
66,Traditional Berliner Weisse,BERLINER WEISSE,SOUR,2020.0,Pilsner malt,Pilsner,2.6,,base,50.0
66,Traditional Berliner Weisse,BERLINER WEISSE,SOUR,2020.0,wheat malt,wheat,2.6,,wheat,50.0
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,German Bohemian Pilsner malt,German Bohemian Pilsner,8.0,,base,76.19047619047619
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,American white wheat malt,American white wheat,1.5,,base,14.285714285714285
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,acidulated malt,acidulated,0.25,,specialty,2.380952380952381
67,Chess with Checkers,BELGIAN ALE,BELGIAN,2019.0,cane sugar,cane sugar,0.75,,adjunct,7.142857142857142
68,Leicht,PALE LAGER,LAGER,2019.0,Weyermann Pilsner malt,Weyermann Pilsner,6.5,,base,86.66666666666667
68,Leicht,PALE LAGER,LAGER,2019.0,Weyermann Munich Type 2 malt,Weyermann Munich Type 2,1.0,,base,13.333333333333334
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,Weyermann Pilsner malt,Weyermann Pilsner,9.39,,base,71.20379146919431
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,Weyermann 10\u00b0L Munich malt,Weyermann 10\u00b0L Munich,2.46,,base,18.654028436018955
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,aromatic malt,aromatic,0.61875,,specialty,4.691943127962086
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,table sugar,table sugar,0.40625,,adjunct,3.0805687203791465
69,Distemper Sour Ale,SOUR ALE,SOUR,2019.0,table sugar,table sugar,0.3125,,adjunct,2.3696682464454977
70,I Got Your Nukey Brown Ale,BROWN ALE,BROWN_ALE,2020.0,Light Liquid Malt Extract (LME),Light Liquid Malt Extract (LME),2.2,,specialty,73.94957983193278
70,I Got Your Nukey Brown Ale,BROWN ALE,BROWN_ALE,2020.0,Victory Malt,Victory,0.4,,specialty,13.445378151260504
70,I Got Your Nukey Brown Ale,BROWN ALE,BROWN_ALE,2020.0,Crystal 80 Malt,Crystal 80,0.25,,crystal,8.403361344537814
70,I Got Your Nukey Brown Ale,BROWN ALE,BROWN_ALE,2020.0,British Pale Chocolate Malt,British Pale Chocolate,0.125,,base,4.201680672268907
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,Maris Otter malt,Maris Otter,6.53,,base,79.73137973137973
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,Special Roast malt,Special Roast,0.47,,roast,5.738705738705739
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,10\u00b0L Munich malt,10\u00b0L Munich,0.47,,base,5.738705738705739
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,Carafoam,Carafoam,0.47,,crystal,5.738705738705739
71,Dodgy Wanker,ENGLISH PALE ALE,IPA,2020.0,caramel malt,caramel,0.25,120.0,crystal,3.0525030525030528
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,Maris Otter pale malt,Maris Otter pale,9.0,3.0,base,81.12676056338029
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,caramel/crystal malt,caramel/crystal,1.0,77.0,crystal,9.014084507042254
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,Weyermann\u00ae Cara-Red malt,Weyermann\u00ae Cara-Red,1.0,20.0,crystal,9.014084507042254
72,Newtonian ESB,ENGLISH PALE ALE,IPA,2015.0,black patent malt,black patent,0.09375,500.0,roast,0.8450704225352111
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Crisp Maris Otter,Crisp Maris Otter,21.0,,base,86.5979381443299
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,German Vienna malt,German Vienna,2.0,,base,8.24742268041237
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Weyermann Carahell,Weyermann Carahell,0.5,,crystal,2.0618556701030926
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,40\u00b0L crystal malt,40\u00b0L crystal,0.5,,crystal,2.0618556701030926
73,Majestic Sea Cow American Pale Ale,AMERICAN PALE ALE,IPA,2019.0,Dingemans Biscuit malt,Dingemans Biscuit,0.25,,specialty,1.0309278350515463
74,Triple-X,STOUT,STOUT,,English Pale Ale LME,English Pale Ale LME,7.2,,base,68.89952153110048
74,Triple-X,STOUT,STOUT,,Lactose Powder (Milk Sugar),Lactose Powder (Milk Sugar),1.0,,adjunct,9.569377990430622
74,Triple-X,STOUT,STOUT,,Black Patent Malt,Black Patent,1.0,525.0,roast,9.569377990430622
74,Triple-X,STOUT,STOUT,,Crystal,Crystal,0.75,80.0,crystal,7.177033492822966
74,Triple-X,STOUT,STOUT,,Pale Chocolate Malt,Pale Chocolate,0.5,200.0,base,4.784688995215311
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,light malt extract syrup,light malt extract syrup,5.75,,specialty,46.93877551020408
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,light dry malt extract,light dry malt extract,4.75,,specialty,38.775510204081634
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,crystal malt,crystal,1.0,10.0,crystal,8.16326530612245
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,chocolate malt,chocolate,0.375,,roast,3.061224489795918
75,Ginger Dinger 2017 Dark Lager,DARK LAGER,LAGER,2017.0,Belgian Special B malt,Belgian Special B,0.375,,specialty,3.061224489795918
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,Great Western two-row pale malt,Great Western two-row pale,11.0,,base,86.06356968215158
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,120 L crystal malt,120 L crystal,0.5,,crystal,3.9119804400977993
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,chocolate malt,chocolate,0.5,,roast,3.9119804400977993
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,rolled oats,rolled oats,0.5,,adjunct,3.9119804400977993
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,roast barley,roast barley,0.1875,,roast,1.466992665036675
76,Rogue Chocolate Stout Clone,SPICE & HERB BEER,OTHER,2009.0,chocolate extract,chocolate extract,0.09375,,roast,0.7334963325183375
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,2-row pale malt,2-row pale,2.5,,base,34.48275862068966
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,flaked wheat,flaked wheat,2.0,,wheat,27.586206896551722
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,acidulated malt,acidulated,0.25,,specialty,3.4482758620689653
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,sticky rice,sticky rice,1.0,,adjunct,13.793103448275861
77,Future Forward Sour Saison,BELGIAN ALE,BELGIAN,2019.0,extra light dried malt extract,extra light dried malt extract,1.5,,specialty,20.689655172413794
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,pale malt (2-row),pale malt (2-row),5.5,,base,44.44444444444444
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,Maris Otter malt,Maris Otter,4.0,,base,32.323232323232325
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,flaked oats,flaked oats,2.0,,adjunct,16.161616161616163
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,chocolate malt,chocolate,0.5,,roast,4.040404040404041
78,Peppermint Porter,COFFEE BEER,OTHER,2019.0,Extra Dark Crystal Malt,Extra Dark Crystal,0.375,,crystal,3.0303030303030303
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,Maris Otter malt,Maris Otter,4.0,,base,48.484848484848484
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,pale malt (2-row),pale malt (2-row),3.5,,base,42.42424242424242
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,Weyermann Carafoam malt,Weyermann Carafoam,0.5,,crystal,6.0606060606060606
79,Mike’s Mild,BROWN ALE,BROWN_ALE,2019.0,English Dark Crystal malt,English Dark Crystal,0.25,,crystal,3.0303030303030303
80,Wry Smile Rye IPA,IPA,IPA,2019.0,pale malt (2-row),pale malt (2-row),11.0,,base,67.6923076923077
80,Wry Smile Rye IPA,IPA,IPA,2019.0,rye malt,rye,3.0,,specialty,18.461538461538463
80,Wry Smile Rye IPA,IPA,IPA,2019.0,crystal 60L,crystal 60L,1.25,,crystal,7.6923076923076925
80,Wry Smile Rye IPA,IPA,IPA,2019.0,Cara-Pils/dextrin malt,Cara-Pils/dextrin,0.5,,crystal,3.076923076923077
80,Wry Smile Rye IPA,IPA,IPA,2019.0,wheat malt,wheat,0.5,,wheat,3.076923076923077
81,Valhalla Honey Beer,BRAGGOT,OTHER,2019.0,Pilsner malt,Pilsner,8.0,,base,79.01234567901234
81,Valhalla Honey Beer,BRAGGOT,OTHER,2019.0,Weyermann Munich II malt,Weyermann Munich II,1.25,,base,12.345679012345679
81,Valhalla Honey Beer,BRAGGOT,OTHER,2019.0,Weyermann Carahell malt,Weyermann Carahell,0.5,,crystal,4.938271604938271
81,Valhalla Honey Beer,BRAGGOT,OTHER,2019.0,aromatic malt,aromatic,0.375,,specialty,3.7037037037037033
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Briess Brewer\u2019s Malt,Briess Brewer\u2019s,4.6,,specialty,54.4378698224852
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Briess Munich Malt,Briess Munich,1.4,,base,16.568047337278102
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Briess Caramel 60 Malt,Briess Caramel 60,0.75,,crystal,8.875739644970414
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Briess White Wheat Malt,Briess White Wheat,0.5,,wheat,5.917159763313609
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Dingeman\u2019s Chocolate Malt,Dingeman\u2019s Chocolate,0.4,,roast,4.733727810650888
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Dingeman\u2019s Aromatic Malt,Dingeman\u2019s Aromatic,0.4,,specialty,4.733727810650888
82,Chomolungma Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,2019.0,Briess Special Roast Malt,Briess Special Roast,0.4,,roast,4.733727810650888
83,Klosterman,HYBRID BEER,OTHER,2019.0,Pilsner malt,Pilsner,5.5,,base,64.70588235294117
83,Klosterman,HYBRID BEER,OTHER,2019.0,white wheat malt,white wheat,1.75,,wheat,20.588235294117645
83,Klosterman,HYBRID BEER,OTHER,2019.0,honey malt,honey,1.25,,adjunct,14.705882352941178
84,Holiday Pumpkin Ale,SPICE & HERB BEER,OTHER,2008.0,Maris Otter malt,Maris Otter,8.0,,base,54.700854700854705
84,Holiday Pumpkin Ale,SPICE & HERB BEER,OTHER,2008.0,Munich malt,Munich,4.0,,base,27.350427350427353
84,Holiday Pumpkin Ale,SPICE & HERB BEER,OTHER,2008.0,Aromatic malt,Aromatic,2.0,,specialty,13.675213675213676
84,Holiday Pumpkin Ale,SPICE & HERB BEER,OTHER,2008.0,CaraMunich malt,CaraMunich,0.625,,base,4.273504273504273
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Munich Malt,Munich,5.0,,base,49.382716049382715
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Pilsner (2 Row) Ger,Pilsner (2 Row) Ger,4.0,,base,39.50617283950617
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Carafa III,Carafa III,0.5,,crystal,4.938271604938271
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Chocolate Malt,Chocolate,0.375,,roast,3.7037037037037033
85,Schwarzer Geist Dark Lager,DARK LAGER,LAGER,2019.0,Extra Light Dry Extract,Extra Light Dry Extract,0.25,,specialty,2.4691358024691357
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Vienna Malt,Vienna,16.0,,base,36.29146583498724
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Munich (Dingemans),Munich (Dingemans),12.0,,base,27.218599376240434
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Caramunich I (Weyermann),Caramunich I (Weyermann),3.0,,base,6.804649844060108
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Melanoidin (Weyermann),Melanoidin (Weyermann),1.5,,specialty,3.402324922030054
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Victory Malt,Victory,1.5,,specialty,3.402324922030054
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Carafa Special I (Weyermann),Carafa Special I (Weyermann),0.1875,,crystal,0.4252906152537568
86,Barrel-Aged Mark of the Beast Doppelbock,BOCK,LAGER,2019.0,Munich Malt Syrup,Munich Malt Syrup,9.9,,base,22.455344485398356
87,Four-Two-Oh NEIPA,HAZY / NEW ENGLAND IPA,IPA,2019.0,2-row malt,2-row,6.5,,base,50.98039215686274
