recipe_id,recipe_title,style,style_group,year,hop_name,hop_name_normalized,amount_oz,alpha_acid_pct,usage,time_min,hop_type,batch_size_gal,oz_per_gal,biotransformation
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Mosaic,Mosaic,1.0,13.1,end of whirlpool,0.0,other,5.0,0.2,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Citra,Citra,0.5,12.5,dry hop,,dry_hop,5.0,0.1,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,El Dorado,El Dorado,0.5,15.7,dry hop,,dry_hop,5.0,0.1,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Mosaic,Mosaic,0.5,13.1,dry hop,,dry_hop,5.0,0.1,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Citra,Citra,1.0,12.5,dry hop,,dry_hop,5.0,0.2,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,El Dorado,El Dorado,1.0,15.7,dry hop,,dry_hop,5.0,0.2,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Mosaic,Mosaic,1.0,13.1,dry hop,,dry_hop,5.0,0.2,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Citra,Citra,0.5,12.5,dry hop,,dry_hop,5.0,0.1,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,El Dorado,El Dorado,0.5,15.7,dry hop,,dry_hop,5.0,0.1,
159,WeldWerks Brewing Juicy Bits NEIPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Mosaic,Mosaic,0.5,13.1,dry hop,,dry_hop,5.0,0.1,
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,Nugget,Nugget,0.5,13.0,boil,60.0,bittering,5.5,0.09090909090909091,
160,New Holland Dragon’s Milk Bourbon Barrel-Aged Stout,IMPERIAL STOUT,STOUT,2018.0,Brewers Gold,Brewers Gold,1.0,5.0,boil,60.0,bittering,5.5,0.18181818181818182,
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,Nugget,Nugget,0.25,13.0,boil,60.0,bittering,5.5,0.045454545454545456,
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,Crystal,Crystal,0.5,3.5,boil,10.0,flavor,5.5,0.09090909090909091,
161,Allagash White Clone,BELGIAN ALE,BELGIAN,2018.0,Saaz hops,Saaz,1.4815076103634985,4.0,whirlpool,5.0,aroma,5.5,0.26936502006609064,
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,French Alsace Barbe Rouge,French Alsace Barbe Rouge,0.75,9.6,boil,60.0,bittering,5.5,0.13636363636363635,
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,French Alsace Barbe Rouge,French Alsace Barbe Rouge,1.0,9.6,boil,10.0,flavor,5.5,0.18181818181818182,
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,French Alsace Barbe Rouge,French Alsace Barbe Rouge,1.0,9.6,boil,0.0,other,5.5,0.18181818181818182,
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,French Alsace Mistral,French Alsace Mistral,1.0,,boil,0.0,other,5.5,0.18181818181818182,
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,French Alsace Mistral,French Alsace Mistral,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
162,Peaks & Priorities Juicy IPA (Extract),HAZY / NEW ENGLAND IPA,IPA,2018.0,French Alsace Mistral,French Alsace Mistral,0.5,,dry hop,,dry_hop,5.5,0.09090909090909091,
163,Anchor Brewing Old Foghorn,BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,2.0,5.5,FWH,90.0,fwh,5.5,0.36363636363636365,
163,Anchor Brewing Old Foghorn,BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,1.0,5.5,boil,60.0,bittering,5.5,0.18181818181818182,
163,Anchor Brewing Old Foghorn,BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,1.0,5.5,boil,45.0,bittering,5.5,0.18181818181818182,
163,Anchor Brewing Old Foghorn,BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,2.0,5.5,dry hop,72.0,dry_hop,5.5,0.36363636363636365,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,1.5,5.5,boil,90.0,bittering,5.5,0.2727272727272727,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Centennial,Centennial,1.5,10.0,boil,90.0,bittering,5.5,0.2727272727272727,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,1.0,5.5,boil,60.0,bittering,5.5,0.18181818181818182,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Chinook,Chinook,1.0,13.0,boil,30.0,flavor,5.5,0.18181818181818182,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Chinook,Chinook,1.0,13.0,boil,0.0,other,5.5,0.18181818181818182,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Cascade,Cascade,1.0,5.5,dry hop,3.0,dry_hop,5.5,0.18181818181818182,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Centennial,Centennial,1.0,10.0,dry hop,3.0,dry_hop,5.5,0.18181818181818182,
164,Sierra Nevada Bigfoot Barleywine (ver. 2),BARLEYWINE,STRONG_ALE,2018.0,Chinook,Chinook,1.0,13.0,dry hop,3.0,dry_hop,5.5,0.18181818181818182,
165,Caliente Tejano Pepper Cream Ale,CREAM ALE,BLONDE_PALE,2018.0,Hallertau Tradition,Hallertau Tradition,1.0,4.0,boil,60.0,bittering,5.0,0.2,
165,Caliente Tejano Pepper Cream Ale,CREAM ALE,BLONDE_PALE,2018.0,Tettnanger,Tettnanger,0.6,4.5,boil,15.0,flavor,5.0,0.12,
166,Embracing Sunset Lager,AMBER LAGER,LAGER,2002.0,"Santiam, Tettnanger or Mt. Hood","Santiam, Tettnanger or Mt. Hood",1.25,,boil,60.0,bittering,5.0,0.25,
166,Embracing Sunset Lager,AMBER LAGER,LAGER,2002.0,"Crystal, Tettnanger or Mt. Hood","Crystal, Tettnanger or Mt. Hood",0.6,,boil,5.0,flavor,5.0,0.12,
167,Peach IPA,FRUIT BEER,OTHER,2016.0,Warrior,Warrior,1.5,15.0,boil,60.0,bittering,5.5,0.2727272727272727,
167,Peach IPA,FRUIT BEER,OTHER,2016.0,Australian Galaxy,Australian Galaxy,0.5,,whirlpool,,aroma,5.5,0.09090909090909091,
167,Peach IPA,FRUIT BEER,OTHER,2016.0,Australian Galaxy,Australian Galaxy,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
167,Peach IPA,FRUIT BEER,OTHER,2016.0,Australian Helga,Australian Helga,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
167,Peach IPA,FRUIT BEER,OTHER,2016.0,Mosaic,Mosaic,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Styrian Goldings,Styrian Goldings,1.25,5.4,boil,60.0,bittering,5.5,0.22727272727272727,
168,The Blue Devils BGSA,BELGIAN ALE,BELGIAN,2016.0,Saaz,Saaz,1.5,4.0,boil,20.0,flavor,5.5,0.2727272727272727,
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Magnum,Magnum,1.05,14.0,boil,90.0,bittering,5.0,0.21000000000000002,
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Apollo,Apollo,0.3,19.0,boil,90.0,bittering,5.0,0.06,
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Nugget,Nugget,0.4,13.0,boil,90.0,bittering,5.0,0.08,
169,"The Kernel Imperial Brown Stout, London 1856",HISTORICAL BEER,OTHER,2013.0,Columbus,Columbus,0.3,16.0,boil,90.0,bittering,5.0,0.06,
170,Rocky Raccoon’s Honey Lager,AMERICAN LAGER,LAGER,2016.0,Cascade,Cascade,1.0,5.0,boil,60.0,bittering,5.0,0.2,
170,Rocky Raccoon’s Honey Lager,AMERICAN LAGER,LAGER,2016.0,"Aramis, Mt. Hood, Santiam, or U.S. Tettnang","Aramis, Mt. Hood, Santiam, or U.S. Tettnang",0.5,,dry hop,,dry_hop,5.0,0.1,
170,Rocky Raccoon’s Honey Lager,AMERICAN LAGER,LAGER,2016.0,dried aromatic jasmine flowers (optional),dried aromatic jasmine flowers (optional),0.25,,dry hop,,dry_hop,5.0,0.05,
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,First Gold,First Gold,0.25,,boil,60.0,bittering,6.0,0.041666666666666664,
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,Kent Goldings,Kent Goldings,0.4,,boil,60.0,bittering,6.0,0.06666666666666667,
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,Willamette,Willamette,0.25,,boil,60.0,bittering,6.0,0.041666666666666664,
171,Dusty Mud Irish-Style Stout,STOUT,STOUT,2000.0,Cascade,Cascade,0.25,,boil,0.0,other,6.0,0.041666666666666664,
172,Kathleen’s Spruce Ale,AMERICAN PALE ALE,IPA,2018.0,Chinook,Chinook,0.5,13.4,boil,60.0,bittering,5.5,0.09090909090909091,
172,Kathleen’s Spruce Ale,AMERICAN PALE ALE,IPA,2018.0,Simcoe,Simcoe,1.0,12.6,boil,10.0,flavor,5.5,0.18181818181818182,
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,Nugget pellets,Nugget pellets,1.0,,boil,60.0,bittering,5.5,0.18181818181818182,
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,Centennial pellets,Centennial pellets,1.0,,boil,15.0,flavor,5.5,0.18181818181818182,
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,Amarillo pellets,Amarillo pellets,1.0,,boil,1.0,flavor,5.5,0.18181818181818182,
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,Centennial pellets,Centennial pellets,1.0,,boil,1.0,flavor,5.5,0.18181818181818182,
173,Oregon Super Dank,AMERICAN PALE ALE,IPA,2018.0,Comet pellets,Comet pellets,1.0,,boil,1.0,flavor,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Willamette,Willamette,1.0,,boil,60.0,bittering,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Calypso,Calypso,1.0,,boil,0.0,other,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Citra Cryo Hops,Citra Cryo,1.0,,boil,0.0,other,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Azacca,Azacca,1.0,,boil,0.0,other,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Calypso,Calypso,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Azacca,Azacca,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
174,Two Flamingoes Strawberry Milkshake IPA,HAZY / NEW ENGLAND IPA,IPA,2018.0,Citra Cryo Hops,Citra Cryo,1.0,,dry hop,,dry_hop,5.5,0.18181818181818182,
175,Grisette de Saison,BELGIAN ALE,BELGIAN,2018.0,Czech Saaz,Czech Saaz,2.5,4.0,boil,90.0,bittering,5.25,0.47619047619047616,
175,Grisette de Saison,BELGIAN ALE,BELGIAN,2018.0,Czech Saaz,Czech Saaz,1.6,4.0,boil,15.0,flavor,5.25,0.3047619047619048,
176,Ordinary Grisette,BELGIAN ALE,BELGIAN,2018.0,Czech Saaz,Czech Saaz,1.75,4.0,boil,70.0,bittering,5.25,0.3333333333333333,
176,Ordinary Grisette,BELGIAN ALE,BELGIAN,2018.0,Czech Saaz,Czech Saaz,1.4,4.0,boil,15.0,flavor,5.25,0.26666666666666666,
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Warrior,Warrior,1.0,15.4,first wort,0.0,other,5.5,0.18181818181818182,
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Simcoe,Simcoe,1.0,12.9,boil,30.0,flavor,5.5,0.18181818181818182,
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Centennial,Centennial,1.0,9.6,boil,15.0,flavor,5.5,0.18181818181818182,
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Pacific Jade,Pacific Jade,1.0,13.2,boil,5.0,flavor,5.5,0.18181818181818182,
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Pacific Jade,Pacific Jade,1.0,13.2,boil,0.0,other,5.5,0.18181818181818182,
177,Stew’s Brew Imperial Black IPA,IPA,IPA,2018.0,Nelson Sauvin,Nelson Sauvin,2.0,15.4,dry hop,4320.0,dry_hop,5.5,0.36363636363636365,
178,Stew’s Brew Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,East Kent Goldings,East Kent Goldings,0.6702058237358683,3.9,boil,60.0,bittering,5.5,0.12185560431561243,
179,Westbound Quad,BELGIAN ALE,BELGIAN,2018.0,Brewer\u2019s Gold,Brewer\u2019s Gold,1.0,8.0,FWH,90.0,fwh,5.5,0.18181818181818182,
179,Westbound Quad,BELGIAN ALE,BELGIAN,2018.0,Styrian Goldings,Styrian Goldings,1.5,5.4,boil,10.0,flavor,5.5,0.2727272727272727,
180,Bleu Reserve,BELGIAN ALE,BELGIAN,2018.0,Magnum,Magnum,0.5,14.0,FWH,90.0,fwh,5.5,0.09090909090909091,
180,Bleu Reserve,BELGIAN ALE,BELGIAN,2018.0,Hallertau Hersbrucker,Hallertau Hersbrucker,0.5,4.0,boil,10.0,flavor,5.5,0.09090909090909091,
181,Big Star Lager,AMERICAN PILSNER,LAGER,2018.0,Hallertau Tradition,Hallertau Tradition,1.0,,boil,60.0,bittering,5.5,0.18181818181818182,
181,Big Star Lager,AMERICAN PILSNER,LAGER,2018.0,Hallertau Tradition,Hallertau Tradition,1.0,,boil,15.0,flavor,5.5,0.18181818181818182,
181,Big Star Lager,AMERICAN PILSNER,LAGER,2018.0,Hallertau Tradition,Hallertau Tradition,1.0,,boil,0.0,other,5.5,0.18181818181818182,
182,Simple Pils,GERMAN PILSNER,LAGER,2018.0,Hallertau Tradition,Hallertau Tradition,0.9876717402423324,,boil,60.0,bittering,5.5,0.17957668004406044,
182,Simple Pils,GERMAN PILSNER,LAGER,2018.0,Hallertau Mittelfruh,Hallertau Mittelfruh,0.9876717402423324,,boil,45.0,bittering,5.5,0.17957668004406044,
182,Simple Pils,GERMAN PILSNER,LAGER,2018.0,Hallertau Mittelfruh,Hallertau Mittelfruh,0.9876717402423324,,boil,15.0,flavor,5.5,0.17957668004406044,
182,Simple Pils,GERMAN PILSNER,LAGER,2018.0,Safir,Safir,0.9876717402423324,,boil,0.0,other,5.5,0.17957668004406044,
183,Chrysanthemum Flower Tea Kölsch,HYBRID BEER,OTHER,2018.0,Hallertau pellet hops,Hallertau pellet,0.7760277959046897,,boil,60.0,bittering,5.25,0.14781481826755996,
183,Chrysanthemum Flower Tea Kölsch,HYBRID BEER,OTHER,2018.0,Saaz pellet hops,Saaz pellet,0.4938358701211662,,boil,20.0,flavor,5.25,0.09406397526117452,
183,Chrysanthemum Flower Tea Kölsch,HYBRID BEER,OTHER,2018.0,Saaz pellet hops,Saaz pellet,0.4938358701211662,,boil,5.0,flavor,5.25,0.09406397526117452,
184,TukTukTea IPA,IPA,IPA,2018.0,Fuggle,Fuggle,5.5,4.5,boil,90.0,bittering,5.0,1.1,
184,TukTukTea IPA,IPA,IPA,2018.0,East Kent Goldings,East Kent Goldings,2.0,5.0,boil,90.0,bittering,5.0,0.4,
184,TukTukTea IPA,IPA,IPA,2018.0,East Kent Goldings,East Kent Goldings,0.5,5.0,whirlpool,,aroma,5.0,0.1,
184,TukTukTea IPA,IPA,IPA,2018.0,oolong tea,oolong tea,1.5,,boil,2.0,flavor,5.0,0.3,
184,TukTukTea IPA,IPA,IPA,2018.0,oolong tea,oolong tea,0.5,,whirlpool,,aroma,5.0,0.1,
184,TukTukTea IPA,IPA,IPA,2018.0,Centennial,Centennial,2.4,10.0,boil,90.0,bittering,5.0,0.48,
184,TukTukTea IPA,IPA,IPA,2018.0,Cha Dem Yen (Thai black tea),Cha Dem Yen (Thai black tea),1.5,,boil,2.0,flavor,5.0,0.3,
184,TukTukTea IPA,IPA,IPA,2018.0,Motueka,Motueka,2.0,7.0,boil,2.0,flavor,5.0,0.4,
184,TukTukTea IPA,IPA,IPA,2018.0,Cha Dem Yen (Thai black tea),Cha Dem Yen (Thai black tea),0.5,,whirlpool,,aroma,5.0,0.1,
184,TukTukTea IPA,IPA,IPA,2018.0,Motueka,Motueka,0.5,7.0,whirlpool,,aroma,5.0,0.1,
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,Northern Brewer pellets,Northern Brewer pellets,0.7,8.0,boil,60.0,bittering,5.0,0.13999999999999999,
185,Choc Full O’ Cherry Porter,FRUIT BEER,OTHER,2007.0,Northern Brewer pellets,Northern Brewer pellets,0.5,8.0,boil,30.0,flavor,5.0,0.1,
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Perle pellets,Perle pellets,1.25,7.5,boil,60.0,bittering,5.0,0.25,
186,John’s “World Famous” Dark Lager,DARK LAGER,LAGER,,Sterling pellets,Sterling pellets,0.5,7.5,flameout,0.0,aroma,5.0,0.1,
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,Alsace Aramis,Alsace Aramis,1.1,6.5,boil,60.0,bittering,5.0,0.22000000000000003,
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,Alsace Aramis,Alsace Aramis,1.0,6.5,flameout,0.0,aroma,5.0,0.2,
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,Alsace Aramis,Alsace Aramis,1.0,6.5,dry hop,10.0,dry_hop,5.0,0.2,
187,Smokey the Beer II (Partial-Mash),RAUCHBIER,OTHER,2018.0,Alsace Aramis,Alsace Aramis,1.0,6.5,dry hop,7.0,dry_hop,5.0,0.2,
188,Just Another Pretty Face,BARLEYWINE,STRONG_ALE,2017.0,Challenger,Challenger,2.0,9.6,boil,60.0,bittering,5.5,0.36363636363636365,
188,Just Another Pretty Face,BARLEYWINE,STRONG_ALE,2017.0,UK Fuggle,UK Fuggle,1.0,4.0,boil,10.0,flavor,5.5,0.18181818181818182,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Columbus/Tomahawk/Zeus,Columbus/Tomahawk/Zeus,1.0,12.0,boil,60.0,bittering,5.5,0.18181818181818182,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Cascade,Cascade,1.0,4.4,boil,10.0,flavor,5.5,0.18181818181818182,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Centennial,Centennial,1.0,10.0,boil,10.0,flavor,5.5,0.18181818181818182,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Chinook,Chinook,1.5,13.0,boil,5.0,flavor,5.5,0.2727272727272727,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Cascade,Cascade,1.5,4.4,steep/whirlpool,20.0,other,5.5,0.2727272727272727,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Centennial,Centennial,1.5,10.0,steep/whirlpool,20.0,other,5.5,0.2727272727272727,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Cascade,Cascade,3.0,4.4,dry hop,,dry_hop,5.5,0.5454545454545454,
189,American-Style Cascadian India Dark Double Black IPA (ASCIDDBIPA),IPA,IPA,2018.0,Chinook,Chinook,3.0,13.0,dry hop,,dry_hop,5.5,0.5454545454545454,
190,Bru’n Dry Stout,IRISH STOUT,STOUT,2013.0,East Kent Goldings,East Kent Goldings,1.5,5.0,boil,60.0,bittering,5.5,0.2727272727272727,
190,Bru’n Dry Stout,IRISH STOUT,STOUT,2013.0,East Kent Goldings,East Kent Goldings,0.5,5.0,boil,15.0,flavor,5.5,0.09090909090909091,
191,Organic Juniper Porter,BALTIC PORTER,PORTER,2005.0,New Zealand Pacific Gem,New Zealand Pacific Gem,0.5,31.0,boil,60.0,bittering,5.5,0.09090909090909091,
191,Organic Juniper Porter,BALTIC PORTER,PORTER,2005.0,New Zealand Hallertauer,New Zealand Hallertauer,0.25,7.0,boil,60.0,bittering,5.5,0.045454545454545456,
191,Organic Juniper Porter,BALTIC PORTER,PORTER,2005.0,New Zealand Hallertauer,New Zealand Hallertauer,0.75,7.0,flameout,0.0,aroma,5.5,0.13636363636363635,
192,Right on Hoover Hefeweizen,HEFEWEIZEN,WHEAT_BEER,2018.0,Saaz,Saaz,1.33,3.5,boil,60.0,bittering,5.0,0.266,
193,Weekday Bock (Malt Extract),BOCK,LAGER,2018.0,German Hallertauer,German Hallertauer,2.0,4.4,boil,75.0,bittering,5.0,0.4,
193,Weekday Bock (Malt Extract),BOCK,LAGER,2018.0,German Hallertauer Hersbrucker,German Hallertauer Hersbrucker,1.5,3.3,boil,15.0,flavor,5.0,0.3,
193,Weekday Bock (Malt Extract),BOCK,LAGER,2018.0,Crystal,Crystal,0.5,,boil,1.0,flavor,5.0,0.1,
193,Weekday Bock (Malt Extract),BOCK,LAGER,2018.0,Crystal (dry hop),Crystal (dry hop),0.33,,dry hop,,dry_hop,5.0,0.066,
194,Psychedelic Weisse (Berliner Weisse with Dragon Fruit and Guava),BERLINER WEISSE,SOUR,2017.0,Hallertauer Mittelfr\u00fch,Hallertauer Mittelfr\u00fch,0.4232878886752853,4.0,boil,15.0,flavor,5.5,0.07696143430459733,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Zeus,Zeus,0.17,13.3,boil,60.0,bittering,5.3,0.032075471698113214,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Simcoe,Simcoe,0.92,15.0,hop stand,60.0,aroma,5.3,0.17358490566037738,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Bravo,Bravo,0.18,15.0,hop stand,60.0,aroma,5.3,0.033962264150943396,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Zeus,Zeus,1.06,,dry hop,0.0,dry_hop,5.3,0.2,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Cascade,Cascade,0.7,,dry hop,0.0,dry_hop,5.3,0.1320754716981132,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Simcoe,Simcoe,0.7,,dry hop,0.0,dry_hop,5.3,0.1320754716981132,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Bravo,Bravo,0.5,,dry hop,0.0,dry_hop,5.3,0.09433962264150944,
195,American IPA con Pomelo Rosado (Pink Grapefruit American IPA),AMERICAN IPA,IPA,2017.0,Calypso,Calypso,0.5,,dry hop,0.0,dry_hop,5.3,0.09433962264150944,
196,Barley Phillip Irish Red,AMBER ALE,AMBER_ALE,2018.0,East Kent Goldings,East Kent Goldings,1.25,5.0,boil,60.0,bittering,5.5,0.22727272727272727,
197,Terre au Verre,BELGIAN ALE,BELGIAN,2018.0,Chinook,Chinook,0.317465916506464,,boil,60.0,bittering,5.0,0.0634931833012928,
198,Pirate of the Baltic Porter,Baltic Porter,PORTER,2012.0,Fuggle,Fuggle,2.0,5.0,boil,60.0,bittering,5.0,0.4,
198,Pirate of the Baltic Porter,Baltic Porter,PORTER,2012.0,Serebrianka*,Serebrianka*,1.0,3.5,boil,10.0,flavor,5.0,0.2,
199,Cherry Dubbel,BELGIAN ALE,BELGIAN,2007.0,Fuggle hops,Fuggle,1.0,5.0,boil,60.0,bittering,5.0,0.2,
200,Sparrow Hawk Porter,BALTIC PORTER,PORTER,2013.0,Northern Brewer,Northern Brewer,1.5,13.0,boil,60.0,bittering,5.0,0.3,
200,Sparrow Hawk Porter,BALTIC PORTER,PORTER,2013.0,Tettnang or Santiam,Tettnang or Santiam,1.0,,last 10 min of boil,10.0,other,5.0,0.2,
201,Höfter’s Blanc Pale Ale,AMERICAN PALE ALE,IPA,2017.0,Hallertau Blanc,Hallertau Blanc,0.5,,FWH,0.0,fwh,5.0,0.1,
201,Höfter’s Blanc Pale Ale,AMERICAN PALE ALE,IPA,2017.0,Hallertau Blanc,Hallertau Blanc,0.25,,boil,60.0,bittering,5.0,0.05,
201,Höfter’s Blanc Pale Ale,AMERICAN PALE ALE,IPA,2017.0,Hallertau Blanc,Hallertau Blanc,1.0,,boil,10.0,flavor,5.0,0.2,
201,Höfter’s Blanc Pale Ale,AMERICAN PALE ALE,IPA,2017.0,Hallertau Blanc,Hallertau Blanc,1.0,,boil,5.0,flavor,5.0,0.2,
201,Höfter’s Blanc Pale Ale,AMERICAN PALE ALE,IPA,2017.0,Hallertau Blanc,Hallertau Blanc,1.0,,boil,0.0,other,5.0,0.2,
201,Höfter’s Blanc Pale Ale,AMERICAN PALE ALE,IPA,2017.0,Hallertau Blanc,Hallertau Blanc,1.0,,dry hop,4320.0,dry_hop,5.0,0.2,
202,Boeing Smoked Apple Lager (extract),AMBER LAGER,LAGER,2017.0,German Hersbrucker-Hallertau,German Hersbrucker-Hallertau,1.5,,boil,60.0,bittering,5.25,0.2857142857142857,
202,Boeing Smoked Apple Lager (extract),AMBER LAGER,LAGER,2017.0,Crystal pellets,Crystal pellets,1.0,,boil,20.0,flavor,5.25,0.19047619047619047,
202,Boeing Smoked Apple Lager (extract),AMBER LAGER,LAGER,2017.0,Crystal pellets,Crystal pellets,0.5,,dry hop,0.0,dry_hop,5.25,0.09523809523809523,
203,Squeeze the Day,FRUITED SOUR,SOUR,2017.0,Amarillo pellets,Amarillo pellets,1.0,,boil,15.0,flavor,5.0,0.2,
203,Squeeze the Day,FRUITED SOUR,SOUR,2017.0,Galaxy pellets,Galaxy pellets,0.5,,flameout,0.0,aroma,5.0,0.1,
203,Squeeze the Day,FRUITED SOUR,SOUR,2017.0,Citra pellets,Citra pellets,0.5,,dry hop,0.0,dry_hop,5.0,0.1,
